@relation Twitter
@attribute Twitter numeric
@attribute body string
@attribute class {NEU,POZ,NEG}
@data
14589,'rt @user: -cik dienas nedēļā jūs lietojat alkoholu -vairāk nekā vienu -un konkrētāk -septiņas  ',NEU
14590,'pārgriezu pulksteni kas tālāk url ',NEU
14591,'rt @user: miami ezītī metrs ar 8 tekilas šotiem - tikai 8 eiro url ',NEU
14592,'driz dodamies ara ar japanieni#tag and @user ',NEU
14593,'rt @user: @user tas ir tavs telefons  ',NEU
14594,'nu ko pa lielam viss ir sadarīts tagad jātaisās uz rīgas pusi  ',NEU
14595,'@user kaut kā viņiem ir jāapmaksā sava eksistence   ',NEU
14596,'rt @user: spēle noslēdzas ar 7:5 esam pusfinālā url ',NEU
14597,'rt @user: es atradīšu šo personu un izdarīšu to pašu ar viņu šis jau ir aizgājis par tālu par slimu tā vairs nav fanošana http… ',NEU
14598,'@user vai via ',NEU
14599,'@user pacel klausuli kad tev zvana  ',NEU
14600,'tu tu turu tu tu ru ru tu tu turu tu tu ru ru ',NEU
14601,'@user @user akdd tas jau ir par traku #tag ',NEU
14602,'tagad ir 14:03 ja  ',NEU
14603,'sākas latvijas čempionāts ūdenstūrismā url ',NEU
14604,'rt @user: #tag būsi enerģijas pārpilns jo pēdējā laikā tas nebija iespējams krasi nemaini situāciju pieturies pie visa tā … ',NEU
14605,'@user @user ir ir  ',NEU
14606,'brokastīs prosecco ar krūzi kafijas  ',NEU
14607,'šo video pirms laboral spēles šodien parādīja uz kuba #tag @user url ',NEU
14608,'varētu nokrāsot rozīgus matus bet dohhh 2dien dejošanas skate 😁😒 ',NEU
14609,'rosols un sabīne berezina *_* ',NEU
14610,'rt @user: mednieks apsaldējis muguru aiziet uz poliklīniku un atgriezies no tās prasa sievasmātei: url ',NEU
14611,'earl thomas conley - attracted to pain tekstu un tulkojumu dziesmu url ',NEU
14612,'rt @user: esmu tik īsa ka vienmēr runāju zemtekstā  ',NEU
14613,'uz rīgu tikai ap 19 00  ',NEU
14614,'kaah ribeiro vai dormi 󾌴󾌴󾌴 ',NEU
14615,'drīz ar mīlulēm uz centru 💕💕💕 ',NEU
14616,'rt @user: cilvēki tiešām nezin kur ir robeža starp joku un kaitināšanu  ',NEU
14617,'@user kad youtubā varēs redzēt video  ',NEU
14618,'aiz ar le vadku le ',NEU
14619,'rt @user: šo video pirms laboral spēles šodien parādīja uz kuba #tag @user url ',NEU
14620,'rt @user: naktī jāpagriež pulkstens es - url ',NEU
14621,'nav ne jausmas ko cilveeki manii atrod😄 ',NEU
14622,'nu šodien ta jāsit arī  ',NEU
14623,'nolikties ar temp 39 ko nē  ',NEU
14624,'kā es loku vārdus : šodien neizmācījos rīt neizmācīšos ( ) ',NEU
14625,'rt @user: nu šodien ta jāsit arī  ',NEU
14626,'rt @user: ir jājiet uz priekšu neskatoties atpakaļ  ',NEU
14627,'nu nespīd man minka :  ',NEU
14628,'kāpēc baldonē ir tik daudz creepy cilvēki  ',NEU
14629,'rt @user: kad runā dēls tu paklusē okay (veidoja @user) url ',NEU
14630,'jum karokean at nav ',NEU
14631,'eilen jewell - thanks a lot tekstu un tulkojumu dziesmu url ',NEU
14632,'@user 3 vip kartes vakar tikai izlozētas ',NEU
14633,'jo tikai mans kaķis var uzrapties plaukta un novemties uz televīzora un dekodera  ',NEU
14634,'viena niša @user - dāvanu maisiņi; citādi grāmatveikalos tikai plastmasīgi no ķīnas (pat tie kas izskatās no nebalināta papīra) ',NEU
14635,'man mana mana mana mana  ',NEU
14636,'tas skaitās ka delins mopēdu taisa 🙉 url ',NEU
14637,'@user 3 vip kartes tika izlozētas ',NEU
14638,'km not ko ',NEU
14639,'ar sencīti skatos f1  ',NEU
14640,'tu tu tu #tag ',NEU
14641,'es ai es ti ei ar ',NEU
14642,'meklēs uz titānika ceļojušā lv dzimušā vīrieša (neitans goldsmits dzimis 1871 g kreicbergā- krustpils terit ) radus: url ',NEU
14643,'@user hāāāh a man ir ;d ',NEU
14644,'rakstat kaut ko askā lai ir ko palasīt ;d ',NEU
14645,'rt @user: kad attiecības ar vecmammu ir ļoti labas (veidoja @user) url ',NEU
14646,'jau par tradiiciju kluust obligaati nobildeeties tieshi uz maartinja mocha martinalex801 😆💪👍 url ',NEU
14647,'rt @user: un senegalais 👌😍 #tag url ',NEU
14648,'kuq e zi jam un e ti ',NEU
14649,'brown boy - superman tekstu un tulkojumu dziesmu url ',NEU
14650,'rt @user: tu esi tik neglīts ka vecāki tev pie kakla karina kotleti lai vismaz suņi ar tevi spēlētos  ',NEU
14651,'vakarā uz pirti  ',NEU
14652,'rt @user: @user jo 13 gados tas ir normāli- url - url ',NEU
14653,'e nojo ja metes tu ',NEU
14654,'@user govs tev telefons ir 🐮 ',NEU
14655,'vai dafack 😂😂 ',NEU
14656,'@user @user bildes nav tas viss ir mūsu atmiņā 😆 ',NEU
14657,'jo mēs nedēļu pārtiksim no mc feifei un roltoniem ',NEU
14658,'@user toqq tu ape ekkkkk ',NEU
14659,'es pagajsnedel gaju pa ielu un man tiesi prieksa notika avarija es ta mierigi gaju talak ',NEU
14660,'@user @user nu pērc no auduma piedāvājums taču ir ',NEU
14661,'@user varbūt kas nedaudz nepopulārāks un ne tik ļoti nodrillēts  ',NEU
14662,'man ir kas tāds kas jums nav un nebūs  ',NEU
14663,'istaba un vannas istaba savākta tagad tikai virtuve un varu ķerties klāt ēst taisīšanai ģenerālā tīrīšana man 😃😊 ',NEU
14664,'rt @user: tāda ir mūsu zelta jaunatne (veidoja @user) url ',NEU
14665,'rt @user: ikviens ir pelnījis kādu kurš liek skatīties uz rītdienu #tag url ',NEU
14666,' @user: 48 tu as un bft nop ',NEU
14667,'rt @user: rt ja arī tu bērnībā ēdi 5lapiņu ceriņu ziedus  ',NEU
14668,'21 aprīlī es mājā “aids action europe” organizē diskusiju par dublinas deklarācijas realizēšanu latvijas republikā url ',NEU
14669,'rt @user: kad ieraugu skaitli 69 (veidoja @user) url ',NEU
14670,'rt @user: kad tev atnāk ziņas wpp bet tās ir tikai grupas 🙏🔫 ',NEU
14671,'@user @user ku soti to ieru hazu de aru  ',NEU
14672,'@user tu mesma url ',NEU
14673,'rt @user: cēsinieki atsaucās: pie cata kultūras nama manīts sunītis ir siksniņa un daļēji nokritusi atstatojošā veste url ',NEU
14674,'teksta tiešraide - url (vārtos gan nav andris stērninieks) ',NEU
14675,'apmeklējot lietuvu ar jd vadību un jaunsargiem piedalījos ģenerāļa pāvila pļehāvičusa kadetu skolas svinīgā zvēresta došanas ceremonijā  ',NEU
14676,'@user hmm dduk ats pkcik tu ',NEU
14677,'@user man zigis nebija jāelpina 😅 ',NEU
14678,'ja kads mus atspardis mes gangbangosim viņa meiteni nogalinasim viņa omi un nosmeresim maju ar sudiem  ',NEU
14679,'@user tu viens pas au city  ',NEU
14680,'ak jel kad atnāk ziņa tā vien liekās ka zemestrīce sākās : dddd ',NEU
14681,'jūtos tik slikti:  ',NEU
14682,'@user tas jau iekļaujas iekš priekšnesuma jeb atsevišķi  ',NEU
14683,'rt @user: rt @user: ja jau mēs grozam pulksteni šurpu turpu varbūt pie reizes pagrozam arī svarus vasaras svars varētu būt -5… ',NEU
14684,'sam milby - my girl tekstu un tulkojumu dziesmu url ',NEU
14685,'kā izaudzēt kristālus url url ',NEU
14686,'kā izaudzēt kristālus url url ',NEU
14687,'@user un pag jātaisa  ',NEU
14688,'smukas meitenes laiž uz laukiem 🍁🔥🙈 url ',NEU
14689,'ja mūstdienās kāds mācētu pilnvērtīgi atvainoties bet ne caur sms  ',NEU
14690,'@user bàgi no fon ko ',NEU
14691,'rt @user: arī šim māksliniekam ir grūtāk ar dziedāšanu (veidoja @user) url ',NEU
14692,'@user oki tu mm plu ',NEU
14693,'@user domāju ka atsevišķi  ',NEU
14694,'@user @user bet kādus domā papīra maisiņus vai kādus būtu gribējusi  ',NEU
14695,'ir pūpolsvētdiena es aizgulējos nepagriezu pulksteni un vispār - lai visi iet pērties;) ',NEU
14696,'@user nu es viņai vakar biju uzrakstījis un viņa teica ka noskaidros kad mums būs prakse viņa pati apmulsa  ',NEU
14697,'atrast kkādu maziņo un iemest viņai ar olu pa galvu pectam iemest sev ar olu pa galvu pasaukt policiju un pateikt ka man iemeta ar olu ',NEU
14698,'jau likās ka lv kaut kas ar šo jomu nav lāga:( url ',NEU
14699,'@user ja tas na fig  ',NEU
14700,'vai ir kāds kurš vēlas ar mani izkauties  ',NEU
14701,'pff nav jau tā ka gaidu silto laiciņu 😂👑👠 url ',NEU
14702,'kàdam dikti pieriebušies luksafori uz talsu šosejas pie jaunķemeriem @user @user rìt no rìta ziepes bùs url ',NEU
14703,'@user tu par vizītkarti ;d ',NEU
14704,'ko @user par h sektoru 12 06 saka  ',NEU
14705,'rt @user: britu zinātnieki izrēķinājuši ka angļi apēd banānus vairāk par mērkaķiem piemēram 2014 g viņi apēda 7 309 427 banānus un… ',NEU
14706,'@user nemels ka dai hahaa ',NEU
14707,'euu blja cik ir pulkstens  ',NEU
14708,'rt @user: kad skan dons (veidoja @user) url ',NEU
14709,'@user ko tad lai rāda priekšnesumā xd ',NEU
14710,'rt @user: nez vai lv kas tāds arī būs rt @user: @user opens new drive-thru for cyclists url url ',NEU
14711,'dodos uz kojām : )) ',NEU
14712,'@user rādi ko māki :dd ',NEU
14713,'beidzot varu sākt mācīties braukt ar mašīnu 😋 #tag ',NEU
14714,'rt @user: euu blja cik ir pulkstens  ',NEU
14715,'rt @user: mana bijusī draudzene sāka runāt par kāzām vakar   ',NEU
14716,'mein gadā tu bādshā barde payālā nūr ka nūr din dūnā tairā daidāl sadqa nūr ka i am a beggar you a king; fill url ',NEU
14717,'ikreiz kad uzņemu selfiju url ',NEU
14718,'gandaaas ko ',NEU
14719,'ar māsu pieduramies ;dd ',NEU
14720,'rt @user: viena niša @user - dāvanu maisiņi; citādi grāmatveikalos tikai plastmasīgi no ķīnas (pat tie kas izskatās no nebalinā… ',NEU
14721,'@user kas pa sačiem  ',NEU
14722,'mums tagad ar maskavu vienāds laiks sagadīšanās es gan tā nedomāju  ',NEU
14723,'@user haa be tu bas bol marja to mar jauga ',NEU
14724,'bļa aizgāju uz pieturu un konstatēju ka esmu nokavējis ',NEU
14725,'@user fuj to ',NEU
14726,'simple mirror - she said tekstu un tulkojumu dziesmu url ',NEU
14727,'@user ok tad es te uz dr lv uzrakstīšu : d ',NEU
14728,'viena dziesma bet man uzreiz galvā tik daudz domu  ',NEU
14729,'kāds šodien uz rīgu brauc  ',NEU
14730,'izrādās uzkopšana ir diezgan terapeitiska nākotnē laikam strādāšu kādā barčikā par apkopēju  ',NEU
14731,'mana dzimšanas diena ir divas dienas pēc 4 20 coincidence i think not  ',NEU
14732,'@user cikos tad tu brauksi  ',NEU
14733,'@user mana tu  ',NEU
14734,'rt @user: iet pa ielu 4 gadīgs bērns ar vecākiem un tas bērns smēķē #tag #tag #tag ',NEU
14735,'rt @user: 1 glāze sarkanvīna ir pielīdzināma 1 stundai sporta zālē url url ',NEU
14736,'rt @user: kàdam dikti pieriebušies luksafori uz talsu šosejas pie jaunķemeriem @user @user rìt no rìta ziepes bùs url ',NEU
14737,'@user vai tu ',NEU
14738,'visu mūžu esmu teikusi apaļš kā pūpols vesels kā pūpols un tikai šodien uzzināju ka vesels ir rutks nevis pūpols hm  ',NEU
14739,'@user kanaksnsksns eu ainda to viva aferson te amo tambem 💓 ',NEU
14740,'rt @user: attiecības ir jāveido ar to cilvēku kuram tu vienmēr būsi pirmajā vietā  ',NEU
14741,'laikam jau varu rīt nekur nebraukt un nesagaidīt  ',NEU
14742,'stone temple pilots - plush (acoustic) tekstu un tulkojumu dziesmu url ',NEU
14743,'@user @user nolikumā bija rakstīts ka līdz 3 min  ',NEU
14744,'rt @user: keres brimkar as eskomdidas tu eskomdes-te e fikas la ate eu diser ',NEU
14745,'rt @user: mēs to varam par stipru latviju #tag ',NEU
14746,'@user šitā runāt nav smuki ',NEU
14747,'rt @user: ikreiz kad uzņemu selfiju url ',NEU
14748,'@user dar es salaam mlimani city branch  ',NEU
14749,'ar @user jāiet pabraukāt ; p ',NEU
14750,'zālē uz grīdas ar 7matračiem guļammaisos domājam par vienradžiem varavīksni un dejošanu tā tie vakari paiet ar kolektīvu  ',NEU
14751,'rt @user: germanwings un krieviju url ',NEU
14752,'rt @user: kurš dosies uz @user meet-up 2 aprīlī ventspilī ratslaukumā plkst 16:00 - 18:00  ',NEU
14753,'@user @user zemarta mans cilvecins ir kakitis ',NEU
14754,'e ka cmu url ',NEU
14755,'velassaru resort @ maldives url via @user ',NEU
14756,'rt @user: notikusi pāreja uz vasaras laiku url url ',NEU
14757,'belēvičs pārliecināts ka saņems pielaidi valsts noslēpumam url ',NEU
14758,'@user @user ir vaine ;d ',NEU
14759,'@user kas notika  ',NEU
14760,'john elton - word in spanish tekstu un tulkojumu dziesmu url ',NEU
14761,'rt @user: belēvičs pārliecināts ka saņems pielaidi valsts noslēpumam url ',NEU
14762,'rītdien visām klasēm kas piedalās aerobikas konkursā ir obligāti jāiesniedz flash ar mūziku @user puišiem  ',NEU
14763,'snikers kūkas #tag ',NEU
14764,'@user es tā un pateikšu  ',NEU
14765,'@user ga un ga ',NEU
14766,'@user eu tev tgd telf ir sazvanit var tevi  ',NEU
14767,'rt @user: ja tu raksti v vietā w ts vietā c vai v vietā u tad man vari nemaz nerakstīt  ',NEU
14768,'1nakts - vai uz visu mūžu neaizliedzu bet izvēlies  ',NEU
14769,'rt @user: mamma: kāpēc neguli es: nenāk miegs mamma: ir 6:00 no rīta un tev pēc stundas jāceļas uz skolu es: url ',NEU
14770,'prom uz rīgu 🚉👋 ',NEU
14771,'10 un vedasi #tag #tag #tag #tag #tag #tag #tag #tag… url ',NEU
14772,'katrā iespējamā kabatiņā ir dzēšgumija ',NEU
14773,'@user brauc šodien buhājam es ar būšu  ',NEU
14774,'rt @user: sam milby - my girl tekstu un tulkojumu dziesmu url ',NEU
14775,'@user: snikers kūkas #tag url ',NEU
14776,'no filter aidijuma black label ko jah😘#tag url ',NEU
14777,'rt @user: mamma: tu atkal apēdi visus mandarīnus kurus es šodien nopirku es: jā mamma: bet tur bija 6kg es: url ',NEU
14778,'rt @user: maximā viena ielīda man priekšā rindā tāpēc es uzspļāvu viņas bērnam  ',NEU
14779,'taads bļo pieceļos jau 14 10 un tad tāds pff pēc vecā laika tik viens ',NEU
14780,'braukt šodien mājas vai riit  ',NEU
14781,'uz mirkli domaju ka vins mani fb apstiprinaja ',NEU
14782,'@user kur tu esi  ',NEU
14783,'rt @user: @user vai dormir pah ',NEU
14784,'pozitīvi iesākusies diena ar izrādi ž-ž-ž-žurka nāk  ',NEU
14785,'rt @user: apmeklējot lietuvu ar jd vadību un jaunsargiem piedalījos ģenerāļa pāvila pļehāvičusa kadetu skolas svinīgā zvēresta došana… ',NEU
14786,'@user tās labākas lai būtu ',NEU
14787,'@user un uz kurieni tu domā braukt  ',NEU
14788,'@user jo kurš teica ka viņas ir tur un manā profilā ;d ',NEU
14789,'rt @user: es sestdienās url ',NEU
14790,'@user man nav telefonssssss ej facebokā ',NEU
14791,'šovakar braucam uz jelgavu no viesītes  ',NEU
14792,'abominator - intoxicated with satanic hate tekstu un tulkojumu dziesmu url ',NEU
14793,'ar hzjtuldt bho nju xmbszk ptlv ',NEU
14794,'@user nu bet es labojos :dd ',NEU
14795,'80 miljonus gadu senu pagātni atklājoša klints un leduskritumi – neparastā igaunija url ',NEU
14796,'@user pati lips ko pati legs ko linte ',NEU
14797,'tauta kas ar vagonu parku  ',NEU
14798,'@user labas rītas ;d ',NEU
14799,'kā var tik ļoti izstarot autismu kur rodās tie edgemasteri ppc  ',NEU
14800,'braucam uz ķīpsalu (@ tirdzniecības centrs lība - @user in ķekava latvia) url ',NEU
14801,'rt @user: realitāte ir tas kas url ',NEU
14802,'@user kapec tu man neraksti 😢😢 ',NEU
14803,'njaa atbilde aha man daudz kjo izskaidro  ',NEU
14804,'rt @user: @user runā ka to maču nemaz netranslē video režīmā kur tad tu skaties valdi  ',NEU
14805,'a1 - i love mary tekstu un tulkojumu dziesmu url ',NEU
14806,'tauta kas ar vagonu parku @user ',NEU
14807,'rt @user: kas ir sirdsapziņa url ',NEU
14808,'@user paper wings pirmā posma reģistrācija ir sākusies @user @user @user @user @user url ',NEU
14809,'vai matteo #tag #tag url ',NEU
14810,'@user tu man pirmā sāki rakstīt 👶 ',NEU
14811,'es tev skype kko atstaju @user ',NEU
14812,'rt @user: @user social de levisss lskajslka vamo ai filhao ja ligo p tu ',NEU
14813,'šlāgeri ir manas dienas sastāvdaļa 🎵🍺🔄🔈 ',NEU
14814,'rimčikā šiem nebij ko izdot iedeva man stieniti ar 1centa monetiņām url ',NEU
14815,'@user labyu tu ',NEU
14816,'tu varētu būt mans čaks un es tava blēra  ',NEU
14817,'@user laikam arī būs jāiet pie psihologa ',NEU
14818,'@user lido uz rēzekni😉 ',NEU
14819,'@user kkk mau bibim traktir es krim hihi ',NEU
14820,'53 54 gr mums rīt ir stundas prakse mums ir otrdien @user @user @user padodiet ziņu tālāk  ',NEU
14821,'pulkstens pus3 jākāpj ārā no gultas un jāaiziet līdz veikalam kamēr filma lādējas ^^ ',NEU
14822,'@user duraciņ paskaties uz twīta datumu ;ddd es tevi čista kaut kādā palīgskolā pieteikšu ',NEU
14823,'magram ar vici gulia es tavi tu ra jandabaa faqtia rom maxsendebi  ',NEU
14824,'@user es meku lavner lmfaooo ',NEU
14825,'rt @user: solīdi ar @user #tag url ',NEU
14826,'@user wtf kas notika  ',NEU
14827,'rt @user: 2002 gada vasarā apritēja 8 gadi kopš #tag nav ru armijas lidostā pirmo reizi nosēžas asv militārās lidmašīnas url ',NEU
14828,'nav jau gumijas šņabis gusļiks  ',NEU
14829,'mājās nav ko ēst anācu uz šejieni 😂😂😂 (@ ausmeņa kebabs - @user in rēzekne w @user) url ',NEU
14830,'vakar ar @user &lt;3 url ',NEU
14831,'@user vai na omegle ',NEU
14832,'@user nekas tāds kas būtu jāzin  ',NEU
14833,'karamelo santo - sacrificio tekstu un tulkojumu dziesmu url ',NEU
14834,'@user pirmdien vai otrdien ',NEU
14835,'skfavy: mankoay avart0 nampoina8 bizard7 aiz d0l r ret a \iz ar ty d iz ku l w mankoay f zah alu ato e  ',NEU
14836,'@user sat nav probs ',NEU
14837,'rt @user: rītdien visām klasēm kas piedalās aerobikas konkursā ir obligāti jāiesniedz flash ar mūziku @user puišiem  ',NEU
14838,'@user beidz cs spelet nikola ja kas ir pie tevis😒 ',NEU
14839,'@user tā bilde ir no google  ',NEU
14840,'rt @user: welkam tu anupemz @user @user @user @user @user @user @user ',NEU
14841,'turururu tu turururu esto es darude vale ',NEU
14842,'@user @user driz busu studija un apskatisu varbut bus kada iespeja jums mus dasniegt  ',NEU
14843,'flickerstick - fade into you (mazzy star cover) tekstu un tulkojumu dziesmu url ',NEU
14844,'vakar noliktavā uzstājās @user un @user te īss atskats - url #tag ',NEU
14845,'rt @user: welkam tu anupemz @user @user @user @user @user @user @user ',NEU
14846,'kad lasi bērnam priekšā pasaku iedziļinies procesā un nesteidzies url ',NEU
14847,'rt @user: braucam uz vecumniekiem #tag url ',NEU
14848,'@user ko nozime partika b d  ',NEU
14849,'tgd kkads pasakums bet vismaz nav matene ',NEU
14850,'rt @user: kuri to risu url ',NEU
14851,'@user cik tu ilgi tur dzīvosies  ',NEU
14852,'mìlestìba juutas tas viss ir suuds naaaa  ',NEU
14853,'@user ni re bas aaj k match ko lekar tens thi ',NEU
14854,'@user jo tā ir baldone 😑 ',NEU
14855,'@user tas brokastiis ',NEU
14856,'@user tu puducu ',NEU
14857,'@user tu dzeju raksti 😄😄😄👍 ',NEU
14858,'blin4ix2003 - es 2047 gadā 😁😀😂 url ',NEU
14859,'spriežot pēc instagrama cilvēki ziemas laikā ir aizmirsuši kā izskatās saulriets  ',NEU
14860,'rt @user: labrīt pūpolsvētdienā apaļš un vesels kā pūpols url url ',NEU
14861,'@user kāja vietā ir sašuja un piesprieda gultas režīmu  ',NEU
14862,'šausmas pamodos ar domu kad ir apmēram plkst 10 skatos ir 14:30 un + stunda uz priekšu pamosties pusē četros svētdienā diena ir galā👌😄😓 ',NEU
