@relation Twitter
@attribute Twitter numeric
@attribute body string
@attribute class {NEU,POZ,NEG}
@data
14696,'@sasha_signejeva nu es viņai vakar biju uzrakstījis un viņa teica ka noskaidros kad mums būs prakse viņa pati apmulsa  ',NEU
14697,'atrast kkādu maziņo un iemest viņai ar olu pa galvu pectam iemest sev ar olu pa galvu pasaukt policiju un pateikt ka man iemeta ar olu ',NEU
14698,'jau likās ka lv kaut kas ar šo jomu nav lāga:( url ',NEU
14699,'@ugh_sai ja tas na fig  ',NEU
14700,'vai ir kāds kurš vēlas ar mani izkauties  ',NEU
14701,'pff nav jau tā ka gaidu silto laiciņu 😂👑👠 url ',NEU
14702,'kàdam dikti pieriebušies luksafori uz talsu šosejas pie jaunķemeriem @jurmalalv @lvceli rìt no rìta ziepes bùs url ',NEU
14703,'@egyyya tu par vizītkarti ;d ',NEU
14704,'ko @ultraslatvija par h sektoru 12 06 saka  ',NEU
14705,'rt @renarszeltins: britu zinātnieki izrēķinājuši ka angļi apēd banānus vairāk par mērkaķiem piemēram 2014 g viņi apēda 7 309 427 banānus un… ',NEU
14706,'@requillocarlo nemels ka dai hahaa ',NEU
14707,'euu blja cik ir pulkstens  ',NEU
14708,'rt @labakievines: kad skan dons (veidoja @paul_is_nasty24) url ',NEU
14709,'@freedomlga ko tad lai rāda priekšnesumā xd ',NEU
14710,'rt @orlach: nez vai lv kas tāds arī būs rt @telegraph: @mcdonalds opens new drive-thru for cyclists url url ',NEU
14711,'dodos uz kojām : )) ',NEU
14712,'@egyyya rādi ko māki :dd ',NEU
14713,'beidzot varu sākt mācīties braukt ar mašīnu 😋 #16 ',NEU
14714,'rt @blondais_boss: euu blja cik ir pulkstens  ',NEU
14715,'rt @launijoki: mana bijusī draudzene sāka runāt par kāzām vakar   ',NEU
14716,'mein gadā tu bādshā barde payālā nūr ka nūr din dūnā tairā daidāl sadqa nūr ka i am a beggar you a king; fill url ',NEU
14717,'ikreiz kad uzņemu selfiju url ',NEU
14718,'gandaaas ko ',NEU
14719,'ar māsu pieduramies ;dd ',NEU
14720,'rt @janasima: viena niša @majrazotaji - dāvanu maisiņi; citādi grāmatveikalos tikai plastmasīgi no ķīnas (pat tie kas izskatās no nebalinā… ',NEU
14721,'@paulskrutais kas pa sačiem  ',NEU
14722,'mums tagad ar maskavu vienāds laiks sagadīšanās es gan tā nedomāju  ',NEU
14723,'@mariyamsiddiq6 haa be tu bas bol marja to mar jauga ',NEU
14724,'bļa aizgāju uz pieturu un konstatēju ka esmu nokavējis ',NEU
14725,'@inaina52 fuj to ',NEU
14726,'simple mirror - she said tekstu un tulkojumu dziesmu url ',NEU
14727,'@lolla1223 ok tad es te uz dr lv uzrakstīšu : d ',NEU
14728,'viena dziesma bet man uzreiz galvā tik daudz domu  ',NEU
14729,'kāds šodien uz rīgu brauc  ',NEU
14730,'izrādās uzkopšana ir diezgan terapeitiska nākotnē laikam strādāšu kādā barčikā par apkopēju  ',NEU
14731,'mana dzimšanas diena ir divas dienas pēc 4 20 coincidence i think not  ',NEU
14732,'@sasha_signejeva cikos tad tu brauksi  ',NEU
14733,'@nsrhnjwa mana tu  ',NEU
14734,'rt @causaulit: iet pa ielu 4 gadīgs bērns ar vecākiem un tas bērns smēķē #what #liepāja #šoks ',NEU
14735,'rt @factbooklv: 1 glāze sarkanvīna ir pielīdzināma 1 stundai sporta zālē url url ',NEU
14736,'rt @vanadziene: kàdam dikti pieriebušies luksafori uz talsu šosejas pie jaunķemeriem @jurmalalv @lvceli rìt no rìta ziepes bùs url ',NEU
14737,'@5sosbeside1d vai tu ',NEU
14738,'visu mūžu esmu teikusi apaļš kā pūpols vesels kā pūpols un tikai šodien uzzināju ka vesels ir rutks nevis pūpols hm  ',NEU
14739,'@oligchantel kanaksnsksns eu ainda to viva aferson te amo tambem 💓 ',NEU
14740,'rt @aristotelis2015: attiecības ir jāveido ar to cilvēku kuram tu vienmēr būsi pirmajā vietā  ',NEU
14741,'laikam jau varu rīt nekur nebraukt un nesagaidīt  ',NEU
14742,'stone temple pilots - plush (acoustic) tekstu un tulkojumu dziesmu url ',NEU
14743,'@egyyya @unreal_world_ nolikumā bija rakstīts ka līdz 3 min  ',NEU
14744,'rt @diariomatilde: keres brimkar as eskomdidas tu eskomdes-te e fikas la ate eu diser ',NEU
14745,'rt @daudzsekotaji: mēs to varam par stipru latviju #radiobattlelv ',NEU
14746,'@kruuklishagay šitā runāt nav smuki ',NEU
14747,'rt @kamsakapis: ikreiz kad uzņemu selfiju url ',NEU
14748,'@moneygramme dar es salaam mlimani city branch  ',NEU
14749,'ar @vilkaveckis5 jāiet pabraukāt ; p ',NEU
14750,'zālē uz grīdas ar 7matračiem guļammaisos domājam par vienradžiem varavīksni un dejošanu tā tie vakari paiet ar kolektīvu  ',NEU
14751,'rt @mkaprans: germanwings un krieviju url ',NEU
14752,'rt @nereaalais: kurš dosies uz @funface_tv meet-up 2 aprīlī ventspilī ratslaukumā plkst 16:00 - 18:00  ',NEU
14753,'@mazinais_ezis @goblinscrytoo_ zemarta mans cilvecins ir kakitis ',NEU
14754,'e ka cmu url ',NEU
14755,'velassaru resort @ maldives url via @fancy ',NEU
14756,'rt @apollo_lv: notikusi pāreja uz vasaras laiku url url ',NEU
14757,'belēvičs pārliecināts ka saņems pielaidi valsts noslēpumam url ',NEU
14758,'@meitene_raura @laapse ir vaine ;d ',NEU
14759,'@dvrdsscks kas notika  ',NEU
14760,'john elton - word in spanish tekstu un tulkojumu dziesmu url ',NEU
14761,'rt @delfilv: belēvičs pārliecināts ka saņems pielaidi valsts noslēpumam url ',NEU
14762,'rītdien visām klasēm kas piedalās aerobikas konkursā ir obligāti jāiesniedz flash ar mūziku @jvgradio puišiem  ',NEU
14763,'snikers kūkas #monsterhigh ',NEU
14764,'@rawrrsmile es tā un pateikšu  ',NEU
14765,'@mykrystaljung ga un ga ',NEU
14766,'@l_o_r_e_t_a eu tev tgd telf ir sazvanit var tevi  ',NEU
14767,'rt @sinchuks_: ja tu raksti v vietā w ts vietā c vai v vietā u tad man vari nemaz nerakstīt  ',NEU
14768,'1nakts - vai uz visu mūžu neaizliedzu bet izvēlies  ',NEU
14769,'rt @forsivaine: mamma: kāpēc neguli es: nenāk miegs mamma: ir 6:00 no rīta un tev pēc stundas jāceļas uz skolu es: url ',NEU
14770,'prom uz rīgu 🚉👋 ',NEU
14771,'10 un vedasi #alexdesouza #alex #jubile #brezilya #kaptan #jubileu #obrigado #obrigadoalexdesouza… url ',NEU
14772,'katrā iespējamā kabatiņā ir dzēšgumija ',NEU
14773,'@rawrrsmile brauc šodien buhājam es ar būšu  ',NEU
14774,'rt @dziesmutulkojum: sam milby - my girl tekstu un tulkojumu dziesmu url ',NEU
14775,'@akgardumi: snikers kūkas #monsterhigh url ',NEU
14776,'no filter aidijuma black label ko jah😘#photogrid url ',NEU
14777,'rt @forsivaine: mamma: tu atkal apēdi visus mandarīnus kurus es šodien nopirku es: jā mamma: bet tur bija 6kg es: url ',NEU
14778,'rt @vecaingrida: maximā viena ielīda man priekšā rindā tāpēc es uzspļāvu viņas bērnam  ',NEU
14779,'taads bļo pieceļos jau 14 10 un tad tāds pff pēc vecā laika tik viens ',NEU
14780,'braukt šodien mājas vai riit  ',NEU
14781,'uz mirkli domaju ka vins mani fb apstiprinaja ',NEU
14782,'@ellymaddylisa kur tu esi  ',NEU
14783,'rt @sandr0fernandez: @catlivramento vai dormir pah ',NEU
14784,'pozitīvi iesākusies diena ar izrādi ž-ž-ž-žurka nāk  ',NEU
14785,'rt @r_gagunovs: apmeklējot lietuvu ar jd vadību un jaunsargiem piedalījos ģenerāļa pāvila pļehāvičusa kadetu skolas svinīgā zvēresta došana… ',NEU
14786,'@amandanatalija tās labākas lai būtu ',NEU
14787,'@berzinjshh un uz kurieni tu domā braukt  ',NEU
14788,'@ohitsalice_ jo kurš teica ka viņas ir tur un manā profilā ;d ',NEU
14789,'rt @nizivijs: es sestdienās url ',NEU
14790,'@ellymaddylisa man nav telefonssssss ej facebokā ',NEU
14791,'šovakar braucam uz jelgavu no viesītes  ',NEU
14792,'abominator - intoxicated with satanic hate tekstu un tulkojumu dziesmu url ',NEU
14793,'ar hzjtuldt bho nju xmbszk ptlv ',NEU
14794,'@liba_tapina nu bet es labojos :dd ',NEU
14795,'80 miljonus gadu senu pagātni atklājoša klints un leduskritumi – neparastā igaunija url ',NEU
14796,'@jackienpoy pati lips ko pati legs ko linte ',NEU
14797,'tauta kas ar vagonu parku  ',NEU
14798,'@emyjouv labas rītas ;d ',NEU
14799,'kā var tik ļoti izstarot autismu kur rodās tie edgemasteri ppc  ',NEU
14800,'braucam uz ķīpsalu (@ tirdzniecības centrs lība - @tcliiba in ķekava latvia) url ',NEU
14801,'rt @atzinu_izlase: realitāte ir tas kas url ',NEU
14802,'@wildshockwave kapec tu man neraksti 😢😢 ',NEU
14803,'njaa atbilde aha man daudz kjo izskaidro  ',NEU
14804,'rt @kingschoicebets: @valdisvalters runā ka to maču nemaz netranslē video režīmā kur tad tu skaties valdi  ',NEU
14805,'a1 - i love mary tekstu un tulkojumu dziesmu url ',NEU
14806,'tauta kas ar vagonu parku @bezbiletnieks2 ',NEU
14807,'rt @zeltenelv: kas ir sirdsapziņa url ',NEU
14808,'@redbulllatvia paper wings pirmā posma reģistrācija ir sākusies @rtusp @sse_riga @riseba_lv @batsp @bankuaugstskola url ',NEU
14809,'vai matteo #fallagirare #fallagrossa url ',NEU
14810,'@linda_borovska tu man pirmā sāki rakstīt 👶 ',NEU
14811,'es tev skype kko atstaju @deadxelisa ',NEU
14812,'rt @potzapski: @textellem social de levisss lskajslka vamo ai filhao ja ligo p tu ',NEU
14813,'šlāgeri ir manas dienas sastāvdaļa 🎵🍺🔄🔈 ',NEU
14814,'rimčikā šiem nebij ko izdot iedeva man stieniti ar 1centa monetiņām url ',NEU
14815,'@wyanienicole labyu tu ',NEU
14816,'tu varētu būt mans čaks un es tava blēra  ',NEU
14817,'@linda_borovska laikam arī būs jāiet pie psihologa ',NEU
14818,'@dzintar1996 lido uz rēzekni😉 ',NEU
14819,'@deerhaens kkk mau bibim traktir es krim hihi ',NEU
14820,'53 54 gr mums rīt ir stundas prakse mums ir otrdien @samaanthh @sasha_signejeva @dkolotilina padodiet ziņu tālāk  ',NEU
14821,'pulkstens pus3 jākāpj ārā no gultas un jāaiziet līdz veikalam kamēr filma lādējas ^^ ',NEU
14822,'@akaulakans duraciņ paskaties uz twīta datumu ;ddd es tevi čista kaut kādā palīgskolā pieteikšu ',NEU
14823,'magram ar vici gulia es tavi tu ra jandabaa faqtia rom maxsendebi  ',NEU
14824,'@silvv_g es meku lavner lmfaooo ',NEU
14825,'rt @didziscielava: solīdi ar @vnkendijs #mmballe url ',NEU
14826,'@chavderiic wtf kas notika  ',NEU
14827,'rt @prusis: 2002 gada vasarā apritēja 8 gadi kopš #liepājā nav ru armijas lidostā pirmo reizi nosēžas asv militārās lidmašīnas url ',NEU
14828,'nav jau gumijas šņabis gusļiks  ',NEU
14829,'mājās nav ko ēst anācu uz šejieni 😂😂😂 (@ ausmeņa kebabs - @ausmenakebabs in rēzekne w @everitarundane) url ',NEU
14830,'vakar ar @mvmartamv &lt;3 url ',NEU
14831,'@mateuhslopes vai na omegle ',NEU
14832,'@patriicijako nekas tāds kas būtu jāzin  ',NEU
14833,'karamelo santo - sacrificio tekstu un tulkojumu dziesmu url ',NEU
14834,'@chiekurr pirmdien vai otrdien ',NEU
14835,'skfavy: mankoay avart0 nampoina8 bizard7 aiz d0l r ret a \iz ar ty d iz ku l w mankoay f zah alu ato e  ',NEU
14836,'@ellaeyre sat nav probs ',NEU
14837,'rt @padomejvg: rītdien visām klasēm kas piedalās aerobikas konkursā ir obligāti jāiesniedz flash ar mūziku @jvgradio puišiem  ',NEU
14838,'@edgarsdrusts beidz cs spelet nikola ja kas ir pie tevis😒 ',NEU
14839,'@gorskis_intars tā bilde ir no google  ',NEU
14840,'rt @krytlc: welkam tu anupemz @xbaejoohyeon @rvyeiri @mijovlyz @xidolgirl @buffyliun @bmingdx @jvng89 ',NEU
14841,'turururu tu turururu esto es darude vale ',NEU
14842,'@titefs @lustigais driz busu studija un apskatisu varbut bus kada iespeja jums mus dasniegt  ',NEU
14843,'flickerstick - fade into you (mazzy star cover) tekstu un tulkojumu dziesmu url ',NEU
14844,'vakar noliktavā uzstājās @ansis_kolmanis un @edavardi te īss atskats - url #mumspatīkdabūttosieru ',NEU
14845,'rt @psyoj: welkam tu anupemz @xbaejoohyeon @rvyeiri @mijovlyz @xidolgirl @buffyliun @bmingdx @jvng89 ',NEU
14846,'kad lasi bērnam priekšā pasaku iedziļinies procesā un nesteidzies url ',NEU
14847,'rt @janis8008: braucam uz vecumniekiem #visvaris3 url ',NEU
14848,'@arnisozols ko nozime partika b d  ',NEU
14849,'tgd kkads pasakums bet vismaz nav matene ',NEU
14850,'rt @nyetan0694: kuri to risu url ',NEU
14851,'@ralfsdunins cik tu ilgi tur dzīvosies  ',NEU
14852,'mìlestìba juutas tas viss ir suuds naaaa  ',NEU
14853,'@anjali_18_rasik ni re bas aaj k match ko lekar tens thi ',NEU
14854,'@ziedu_meitene jo tā ir baldone 😑 ',NEU
14855,'@rancharm tas brokastiis ',NEU
14856,'@k_smill tu puducu ',NEU
14857,'@kutekliss tu dzeju raksti 😄😄😄👍 ',NEU
14858,'blin4ix2003 - es 2047 gadā 😁😀😂 url ',NEU
14859,'spriežot pēc instagrama cilvēki ziemas laikā ir aizmirsuši kā izskatās saulriets  ',NEU
14860,'rt @tvnet_portals: labrīt pūpolsvētdienā apaļš un vesels kā pūpols url url ',NEU
14861,'@eininsh kāja vietā ir sašuja un piesprieda gultas režīmu  ',NEU
14862,'šausmas pamodos ar domu kad ir apmēram plkst 10 skatos ir 14:30 un + stunda uz priekšu pamosties pusē četros svētdienā diena ir galā👌😄😓 ',NEU
14863,'tiko pamodos domaju ka puse 2 bet japagriež pa vienu h uz prieksu začotna  ',NEU
14864,'rt @asapcyrencs: kad sāc bastot tu nekad nebeigsi bastot  ',NEU
14865,'ideālā māsa: pienes tev makaronus ar sieru un kotletes kamēr tu spēlē cs y  ',NEU
14866,'#kuqezi un besoj kuq e zi ',NEU
14867,'rt @reptilis420: atrast kkādu maziņo un iemest viņai ar olu pa galvu pectam iemest sev ar olu pa galvu pasaukt policiju un pateikt ka man i… ',NEU
14868,'rpmd rsffyw jrcd cmwppgarp ko vxohxa ',NEU
14869,'rt ka neiet url ',NEU
14870,'evanescence - give unto me lyrics tekstu un tulkojumu dziesmu url ',NEU
14871,'rt @heavyfan_: @kamsakapis saraksts ar maniem mīnusiem: url ',NEU
14872,'rt @tev_vienalga: mìlestìba juutas tas viss ir suuds naaaa  ',NEU
14873,'rt @shreienbusha: pēc nedēļas 5 apr 10:00 šeit #čiekurkalnakrustceles sāksies rīgas lielākais lield tirdziņš un izklaides url ',NEU
14874,'@kiwi_mazais ups es jau pateicu nē :o ',NEU
14875,'visi pikst par pulksteni bet vai zinajat kad laimigie laiku neskatas  ',NEU
14876,'viņi satikās katru rītu - url foto via @fotobloglv ',NEU
14877,'šodien kačāju karmu url ',NEU
14878,'ar adriju un @montastrazdina baudam laiku😊 (@ vecsaules parks) url ',NEU
14879,'mājās ir garlaicīgu😣👎 ',NEU
14880,' @thegrimereport: devilman - skepta diss 2015 audio url @devilman_wunsen #grime url #grimewar ',NEU
14881,'@edgarsdrusts nu vienalga ko tu tur spele ',NEU
14882,'die bordkapelle - alle die mit uns den bundestag entern tekstu un tulkojumu dziesmu url ',NEU
14883,'šodiena ir tik ļooti nē 😔 ',NEU
14884,'rt @uvoivo: ja tu raksti v vietā w ts vietā c vai v vietā u tad man vari nemaz nerakstīt  ',NEU
14885,'@nazulikhwan ouh mcm tu lk hmm ',NEU
14886,'@rassina30 blc on ira un dces 4 ',NEU
14887,'rt @edgarsegab: toreiz un tagad fetels un šūmahers @f1lv url ',NEU
14888,'@annccee vinja aiznemta ar candy crush ',NEU
14889,'ar mommy pabraukājam (@ veikals tops torna iela in alūksne) url ',NEU
14890,'drīz jau uz valmieru (@ gailīšu rezidence) url ',NEU
14891,'ēterisko eļļu proporcijas bāzes eļļās un krēmos url ',NEU
14892,'@audreyjauniaux tu viens staprem  ',NEU
14893,'lidoju ar ģimeni in lido 😂✈✈✈🍕🍔🍣👍👍👍👌👌👌 ',NEU
14894,'such very mańī such very gańī mamma pateica ka dziesma is inpired by abba 😂😂 @piecilv @aleksisvilcins @ozolutoms url ',NEU
14895,'@baibox1 būtu pk aizbrauktu :  ',NEU
14896,'@lacrymael ko tu uzdavinaji  ',NEU
14897,'uz centru (@ 38 autobuss dzirciema iela- abrenes iela) url ',NEU
14898,'rt @ainarsbr11: ja rašists pauž savu viedokli- melnajā sarakstā lai vaukšķ savā rašistu zemē url ',NEU
14899,'john mcdermott - my bonnie lies over the ocean tekstu un tulkojumu dziesmu url ',NEU
14900,'olas arī pie @malkalne url ',NEU
14901,'no cilveksuzmarsa - klāt ir pūpolsvētdiena un tieši pēc nedēļas būs arī lieldienas #pūpolsvētdiena #lieldienas #в… url ',NEU
14902,'@kihvyn ja tu kri ',NEU
14903,'rt @paacchhyys: viņa un viņš viņš un viņa es un es ',NEU
14904,'dienu sākam ar vitamīnu pilnu kokteili💪 url ',NEU
14905,'a izrādās ka viņam bija taisnība es esmu stipra heh  ',NEU
14906,'viss ir tik ļoti nē 😑 ',NEU
14907,'@renateveirina es jau eju mana iela smaržo pēc šašlikiem mmm cepjam kopā  ',NEU
14908,'apskatīju kāda rīgas kabeļtelevīzijas operatora piedāvājumu - no 57 kanāliem 43 ir krievu valodā vai mēs dzīvojam pleskavā  ',NEU
14909,'hatsune miku - 1925 tekstu un tulkojumu dziesmu url ',NEU
14910,'tu saki un domā ka neaizmirsīsi paies laiks un tu pat neatcerēsies kā visu būsi aizmirsis  ',NEU
14911,'rt dievs iedeva divas kājas lai staigātu divas rokas lai turētu divas acis lai redzētu divas a url ',NEU
14912,'nobela prēmija literatūrā- 1945 gads gabriēla mistrāla- vīnaspiede url ',NEU
14913,' pam pam pam vai pam pam pam vai pam pam pam e ela vai 󾠔 ',NEU
14914,'pēdējās stundas ziemas laikā: url dokumentēja @vilhelmsm #fullhd #stabilizators #video #youtube #vilhelms #es #antis ',NEU
14915,'@dannyys21 kkkkkkk tas beze 😂 ',NEU
14916,'man laikam uz pieres ir rakstīts netaisīt bildes ar mani  ',NEU
14917,'rt @rawrrsmile: 53 54 gr mums rīt ir stundas prakse mums ir otrdien @samaanthh @sasha_signejeva @dkolotilina padodiet ziņu tālāk… ',NEU
14918,'rt @catttwomaaan: @dannyys21 kkkkkkk tas beze 😂 ',NEU
14919,'@queenferrykris tuki ka april 2  ',NEU
14920,'rt @zilonmate: tu saki un domā ka neaizmirsīsi paies laiks un tu pat neatcerēsies kā visu būsi aizmirsis  ',NEU
14921,'ārā nav nemaz tik vēs kā pa logu iskatās  ',NEU
14922,'paņēma un pamodināja ',NEU
14923,'dodamies uz upi copeet ',NEU
14924,'nu es arī esu twitterī 😂🔫 ',NEU
14925,'ar streetera dievu @robzszs #bmx #streetshit #street #ridebmx url ',NEU
14926,'rt @imants_ziedonis: jums ir siltas rokas bet kādam ir nosalušas kurš kuram pieies pirmais  ',NEU
14927,'tauta ir kādam aktivais sūbis kaut vai kads 200w vai lielaks ',NEU
14928,'jāaizbrauc līdz veicim jāpastrādā un tad jau vakarā mācības hokejs pa tv ',NEU
14929,'@sahyune t es drssus  ',NEU
14930,'@aritarita1 dabuu man luudzu sony xperia e3 vāciņu👍😁 ',NEU
14931,'eh vel tik pāris h un uz rīgu;) ',NEU
14932,'@lauracvetkova idiote pacel telefonu tur tam nav nekāds sakars un tava gramatika💯 ',NEU
14933,'@lastguru_net tā ir kādas citas pašvaldības policijas a m  ',NEU
14934,'lūk šādi meitenes ir jalutina 💞 💞 url ',NEU
14935,'@shiciks99 @evaa_ko čist nekas nav mainijies :dd ',NEU
14936,'kaut kā vienalga ka ir pūpolsvētdiena 😕 ',NEU
14937,'chiamate un ambulagna ueueueueueueue ',NEU
14938,'@viratmyjaan me bindas ar tu ',NEU
14939,'ar savu daiļavu 😙 url ',NEU
14940,'@lachuks35 ko audzee baardu  ',NEU
14941,'@chockolate33 ko vakar neuzrakstīji  ',NEU
14942,'rt @sopadecabra: gràcies seguim somniant comencem un nou viatge #sopa321 url url ',NEU
14943,'bāc ko latvija gaida ko  ',NEU
14944,'ivans &amp; punkts uz i - mūzika ( prod trakamelodija) url ',NEU
14945,'@saule0 yayy tu esi mājās  ',NEU
14946,'@ohitsalice_ tavs horoskops ļauj variēt ar tavu jaunavību that s it :p ',NEU
14947,'rt @zpavlovskis: ar mums kopā ir līcītis un vilnis  ',NEU
14948,'@nabilahdotgay mana tu ',NEU
14949,'tāds klepus un vel tas iesnas#krekšķis ',NEU
14950,'dis šit iz bnenas bi ej en ej en ej es 🙌 ',NEU
14951,'rt @citeelvhh: šņores no botām kamerā stunda kā diena valters redzēja māti kad blenza punktā uz sienas @artursskutelis  ',NEU
14952,'pērc jebkuru kārums desertu un ceļo uz parīzi url ',NEU
14953,'braucam skatities volejbolu ar @belluccc ',NEU
14954,'@encikaidilputra ko jadi bf makcik ko ar cmtu ',NEU
14955,'@zeens_bivia @zeenebelle_id ko gtu :o ',NEU
14956,'@mc_birnis jebkāda kustība ir kustība ',NEU
14957,'@rvireune gi aps un  ',NEU
14958,'liepāja24: liepājas pašvaldība šogad līdzfinansēs 16 bērnu un jauniešu nometnes url ',NEU
